t_mono,ax,ay,az,gx,gy,gz
104745.9889,0.30400615,-0.1176798,9.7674234,-0.008552113334772215,-0.0016929693744344998,-0.008342673824532895
104746.0034,0.3138128,0.0392266,9.747810099999999,0.004590215932745087,-0.0019373154697137059,-0.0007155849933176752
104746.0102,0.25497289999999995,-0.0392266,9.7870367,-0.0015009831567151233,-0.007278022980816354,-0.0008377580409572782
104746.0215,0.3138128,-0.0588399,9.855683249999998,-0.0025656340004316645,0.004363323129985824,-0.003351032163829113
104746.0320,0.32361945,0.02941995,9.79684335,0.0037175513067479217,0.0013264502315156904,0.004380776422505767
104746.0416,0.4118793,-0.0392266,9.747810099999999,-0.004049163864626845,0.002286381320112572,-0.0006981317007977319
104746.0518,0.5295591,0.0784532,9.79684335,0.0022514747350726853,0.012688543661998775,-0.0009948376736367678
104746.0619,1.0493115499999999,-0.02941995,9.6889702,0.0036302848441482054,-0.0045029494701453706,0.006911503837897545
104746.0717,1.3827376499999997,-0.00980665,9.757616749999999,-0.0028797932657906437,-0.0015882496193148398,-0.0020943951023931952
104746.0814,1.4415775499999999,-0.18632634999999997,9.6889702,0.002775073510670984,-0.004310963252425994,-0.00445058959258554
104746.0914,0.9218251,0.02941995,9.826263299999999,0.0021467549799530253,0.005061454830783556,0.009250245035569947
104746.1012,0.392266,-0.0196133,9.8654899,0.005445427266222308,0.0023038346126325153,0.005009094953223725
104746.1113,0.08825984999999999,-0.08825984999999999,9.81645665,0.003193952531149623,0.003525565089028546,0.001710422666954443
104746.1215,0.14709974999999997,-0.06864655,9.757616749999999,-0.0012915436464758037,0.0026005405854715507,0.00986111027376796
104746.1324,0.45110589999999995,-0.00980665,9.8654899,-0.0033161255787892262,0.0041887902047863905,0.008168140899333463
104746.1421,0.83356525,-0.18632634999999997,9.77723005,-0.010157816246606997,0.002286381320112572,-0.0011693705988362008
104746.1526,0.6864655000000001,-0.22555294999999997,9.79684335,-0.004276056667386108,-0.0007504915783575617,-0.0
104746.1621,0.5099457999999999,-0.0196133,9.757616749999999,-0.0014835298641951802,0.005148721293383272,0.0035081117965086025
104746.1734,0.16671305,0.0588399,9.79684335,0.00952949771588904,-0.00445058959258554,-0.0019373154697137059
104746.1867,0.00980665,-0.10787314999999999,9.845876599999999,-0.00788888821901437,0.0012915436464758037,0.0013788101090755204
104746.1942,0.17651969999999997,-0.0196133,9.80665,-0.006824237375297829,0.004223696789826277,-0.0015707963267948964
