iso_time,elapsed_h,viewer_alive,publishers_alive,shm_segments,viewer_rss_mb,viewer_cpu_pct,publishers_rss_mb,publishers_cpu_pct,cam0_capture_fps,cam1_capture_fps,cam2_capture_fps,cam3_capture_fps,cam4_capture_fps,cam5_capture_fps,cam0_grab_failures,cam1_grab_failures,cam2_grab_failures,cam3_grab_failures,cam4_grab_failures,cam5_grab_failures,cam0_display_fps,cam1_display_fps,cam2_display_fps,cam3_display_fps,cam4_display_fps,cam5_display_fps,cam0_rendered_delta,cam1_rendered_delta,cam2_rendered_delta,cam3_rendered_delta,cam4_rendered_delta,cam5_rendered_delta
2026-07-28T00:19:41,5.5135,1,6,34,201.3,153.4,439.1,126.3,29.74,29.71,29.7,29.7,29.71,29.7,0,0,0,0,0,0,29.6,28.4,26.3,29.3,24.6,29.3,1,47,-60,-3,21,7
2026-07-28T00:20:11,5.5218,1,6,34,223.6,151.9,439.1,126.8,29.71,29.71,29.73,29.71,29.71,29.73,0,0,0,0,0,0,,,,,,,,,,,,
2026-07-28T00:20:41,5.5302,1,6,34,223.6,151.9,439.1,126.5,29.71,29.72,29.7,29.71,29.7,29.71,0,0,0,0,0,0,25.2,29.2,27.3,26.8,29.6,25.8,-65,-16,-30,42,-22,-32
2026-07-28T00:21:11,5.5385,1,6,34,208.6,154.0,439.1,126.4,29.71,29.7,29.71,29.73,29.71,29.7,0,0,0,0,0,0,,,,,,,,,,,,
2026-07-28T00:21:41,5.5469,1,6,34,207.7,153.5,439.1,126.2,29.71,29.71,29.71,29.71,29.7,29.71,0,0,0,0,0,0,28.8,26.5,29.9,29.3,25.6,30.8,1,-19,-20,-9,39,58
2026-07-28T00:22:11,5.5552,1,6,34,201.5,156.0,439.1,126.1,29.71,29.71,29.71,29.71,29.72,29.71,0,0,0,0,0,0,,,,,,,,,,,,
2026-07-28T00:22:41,5.5636,1,6,34,210.3,153.6,439.1,125.8,29.71,29.71,29.7,29.7,29.7,29.71,0,0,0,0,0,0,27.3,28.0,28.6,28.1,27.6,26.3,-14,-59,30,27,14,0
2026-07-28T00:23:11,5.5719,1,6,34,220.9,156.5,439.1,125.8,29.72,29.69,29.71,29.7,29.7,29.71,0,0,0,0,0,0,,,,,,,,,,,,
2026-07-28T00:23:41,5.5802,1,6,34,213.6,155.1,439.1,125.8,29.73,29.71,29.73,29.71,29.71,29.7,0,0,0,0,0,0,28.6,28.1,28.5,28.5,28.6,29.5,-27,46,21,51,-3,-1
2026-07-28T00:24:11,5.5886,1,6,34,212.9,156.3,439.1,126.1,29.71,29.74,29.71,29.71,29.7,29.7,0,0,0,0,0,0,,,,,,,,,,,,
2026-07-28T00:24:41,5.5969,1,6,34,218.3,154.8,439.1,126.3,29.71,29.7,29.72,29.73,29.69,29.7,0,0,0,0,0,0,28.3,29.0,29.5,25.6,28.5,25.4,5,-8,6,-71,18,-37
2026-07-28T00:25:11,5.6053,1,6,34,207.7,154.5,439.1,126.1,29.71,29.7,29.71,29.71,29.69,29.71,0,0,0,0,0,0,,,,,,,,,,,,
2026-07-28T00:25:41,5.6136,1,6,34,218.1,154.5,439.1,125.8,29.7,29.71,29.71,29.71,29.73,29.71,0,0,0,0,0,0,28.7,28.0,29.5,27.1,25.5,28.9,27,18,50,-10,-4,-72
2026-07-28T00:26:11,5.6219,1,6,34,200.0,154.8,439.1,125.5,29.71,29.7,29.7,29.71,29.7,29.71,0,0,0,0,0,0,,,,,,,,,,,,
2026-07-28T00:26:41,5.6303,1,6,34,210.2,154.8,439.1,125.6,29.7,29.71,29.71,29.71,29.71,29.71,0,0,0,0,0,0,30.4,29.3,27.0,24.7,30.4,25.4,16,-8,-19,-69,0,86
2026-07-28T00:27:11,5.6386,1,6,34,203.7,155.4,439.1,125.7,29.73,29.72,29.68,29.7,29.7,29.72,0,0,0,0,0,0,,,,,,,,,,,,
2026-07-28T00:27:42,5.647,1,6,34,207.7,155.4,439.1,125.8,29.71,29.73,29.73,29.71,29.71,29.71,0,0,0,0,0,0,25.7,29.3,29.3,28.4,28.6,26.8,-21,3,44,52,-23,-51
2026-07-28T00:28:12,5.6553,1,6,34,212.9,153.0,439.1,126.1,29.71,29.69,29.69,29.7,29.68,29.71,0,0,0,0,0,0,,,,,,,,,,,,
2026-07-28T00:28:42,5.6636,1,6,34,213.1,154.3,439.1,126.2,29.7,29.71,29.71,29.73,29.71,29.71,0,0,0,0,0,0,28.6,28.0,28.8,28.1,27.7,25.3,25,35,-17,-25,-57,-17
2026-07-28T00:29:12,5.672,1,6,34,200.0,154.5,439.1,126.6,29.71,29.74,29.69,29.74,29.72,29.7,0,0,0,0,0,0,,,,,,,,,,,,
2026-07-28T00:29:42,5.6803,1,6,34,221.0,155.8,439.1,126.4,29.71,29.72,29.71,29.71,29.73,29.7,0,0,0,0,0,0,28.6,25.6,26.9,28.6,27.3,28.1,94,0,-59,23,-12,40
2026-07-28T00:30:12,5.6887,1,6,34,220.9,153.6,439.1,126.7,29.71,29.7,29.7,29.71,29.73,29.71,0,0,0,0,0,0,,,,,,,,,,,,
2026-07-28T00:30:42,5.697,1,6,34,206.1,149.5,439.1,127.0,29.74,29.71,29.71,29.71,29.7,29.72,0,0,0,0,0,0,27.8,24.2,28.0,27.5,27.2,27.7,-84,-18,-24,-19,49,3
2026-07-28T00:31:12,5.7054,1,6,34,210.5,147.6,439.1,127.4,29.71,29.73,29.73,29.7,29.71,29.7,0,0,0,0,0,0,,,,,,,,,,,,
2026-07-28T00:31:42,5.7137,1,6,34,200.0,152.4,439.1,126.8,29.72,29.71,29.7,29.71,29.7,29.71,0,0,0,0,0,0,27.2,25.9,28.6,28.9,28.2,27.2,-119,-127,17,131,-100,-64
2026-07-28T00:32:12,5.722,1,6,34,210.4,155.2,439.1,126.1,29.71,29.69,29.7,29.72,29.71,29.71,0,0,0,0,0,0,,,,,,,,,,,,
2026-07-28T00:32:42,5.7304,1,6,34,204.1,155.9,439.1,126.0,29.7,29.7,29.71,29.72,29.71,29.71,0,0,0,0,0,0,27.9,28.2,29.8,25.7,25.2,28.3,37,81,19,-21,139,136
2026-07-28T00:33:12,5.7387,1,6,34,221.0,157.4,439.1,125.8,29.71,29.72,29.71,29.72,29.74,29.7,0,0,0,0,0,0,,,,,,,,,,,,
2026-07-28T00:33:42,5.7471,1,6,34,210.4,155.5,439.1,125.9,29.7,29.7,29.71,29.7,29.74,29.7,0,0,0,0,0,0,28.6,25.8,26.2,28.4,28.4,28.3,-28,23,33,35,-17,42
2026-07-28T00:34:12,5.7554,1,6,34,226.3,155.8,439.1,126.2,29.73,29.71,29.71,29.71,29.7,29.73,0,0,0,0,0,0,,,,,,,,,,,,
2026-07-28T00:34:42,5.7637,1,6,34,215.6,157.7,439.1,126.2,29.71,29.73,29.7,29.7,29.7,29.7,0,0,0,0,0,0,28.9,28.4,27.5,28.4,26.8,27.0,41,-20,-42,23,6,-78
2026-07-28T00:35:12,5.7721,1,6,34,213.0,156.8,439.1,126.4,29.71,29.71,29.73,29.71,29.71,29.71,0,0,0,0,0,0,,,,,,,,,,,,
2026-07-28T00:35:42,5.7804,1,6,34,200.0,156.9,439.1,126.5,29.71,29.71,29.7,29.73,29.71,29.7,0,0,0,0,0,0,27.6,30.6,29.3,28.5,26.0,27.0,58,99,34,-57,-48,-3
2026-07-28T00:36:12,5.7888,1,6,34,207.7,156.8,439.1,126.3,29.71,29.7,29.7,29.73,29.71,29.7,0,0,0,0,0,0,,,,,,,,,,,,
2026-07-28T00:36:42,5.7971,1,6,34,202.1,156.8,439.1,126.1,29.7,29.69,29.7,29.71,29.73,29.71,0,0,0,0,0,0,29.9,28.2,27.6,28.2,26.6,29.1,66,-23,-7,-29,-18,-11
2026-07-28T00:37:12,5.8054,1,6,34,207.7,156.1,439.1,125.9,29.7,29.71,29.71,29.51,29.73,29.7,0,0,0,0,0,0,,,,,,,,,,,,
2026-07-28T00:37:42,5.8138,1,6,34,213.0,154.6,439.1,126.2,29.72,29.7,29.7,29.71,29.71,29.74,0,0,0,0,0,0,28.1,28.9,28.2,28.5,26.9,26.5,4,-20,-4,-5,15,-36
2026-07-28T00:38:12,5.8221,1,6,34,218.3,152.4,439.1,126.5,29.71,29.73,29.73,29.7,29.7,29.7,0,0,0,0,0,0,,,,,,,,,,,,
2026-07-28T00:38:42,5.8305,1,6,34,223.5,151.4,439.1,126.8,29.71,29.71,29.72,29.71,29.7,29.7,0,0,0,0,0,0,27.3,25.7,25.6,27.2,25.6,29.2,-20,-126,-28,-15,-120,59
2026-07-28T00:39:12,5.8388,1,6,34,218.2,154.7,439.1,126.9,29.7,29.71,29.7,29.73,29.7,29.71,0,0,0,0,0,0,,,,,,,,,,,,
2026-07-28T00:39:42,5.8472,1,6,34,223.4,153.8,439.1,126.7,29.71,29.7,29.71,29.72,29.7,29.7,0,0,0,0,0,0,28.9,27.5,27.1,28.0,27.5,27.6,-27,57,-17,66,63,-51
2026-07-28T00:40:12,5.8555,1,6,34,218.2,154.9,439.1,127.0,29.71,29.71,29.7,29.71,29.67,29.71,0,0,0,0,0,0,,,,,,,,,,,,
2026-07-28T00:40:42,5.8638,1,6,34,215.6,155.3,439.1,127.1,29.71,29.7,29.71,29.72,29.73,29.7,0,0,0,0,0,0,26.4,27.7,27.9,29.6,26.5,30.0,-26,-22,-46,25,89,70
2026-07-28T00:41:12,5.8722,1,6,34,199.8,154.8,439.1,126.6,29.73,29.71,29.71,29.7,29.71,29.73,0,0,0,0,0,0,,,,,,,,,,,,
2026-07-28T00:41:42,5.8805,1,6,34,221.0,154.4,439.1,126.5,29.71,29.71,29.73,29.71,29.7,29.7,0,0,0,0,0,0,29.7,26.7,24.6,29.0,26.0,29.9,-12,-31,21,-39,33,7
2026-07-28T00:42:12,5.8889,1,6,34,215.8,156.3,439.1,126.2,29.7,29.71,29.73,29.7,29.71,29.71,0,0,0,0,0,0,,,,,,,,,,,,
2026-07-28T00:42:42,5.8972,1,6,34,210.3,158.6,439.1,126.3,29.71,29.71,29.71,29.7,29.71,29.73,0,0,0,0,0,0,25.8,28.6,28.0,28.1,28.1,27.3,35,-26,81,-4,-14,-15
2026-07-28T00:43:12,5.9055,1,6,34,220.8,158.4,439.1,125.9,29.7,29.7,29.7,29.74,29.7,29.71,0,0,0,0,0,0,,,,,,,,,,,,
2026-07-28T00:43:42,5.9139,1,6,34,217.0,157.3,439.1,126.1,29.72,29.72,29.71,29.71,29.73,29.71,0,0,0,0,0,0,29.1,26.2,25.5,25.8,27.7,29.7,-6,27,24,27,32,-63
2026-07-28T00:44:12,5.9222,1,6,34,210.3,155.3,439.1,126.1,29.73,29.71,29.71,29.7,29.73,29.71,0,0,0,0,0,0,,,,,,,,,,,,
2026-07-28T00:44:42,5.9306,1,6,34,218.4,156.1,439.1,126.4,29.73,29.73,29.7,29.72,29.71,29.71,0,0,0,0,0,0,27.0,28.6,29.7,24.8,29.2,25.5,-7,38,24,-146,-16,-29
2026-07-28T00:45:12,5.9389,1,6,34,201.1,156.7,439.1,126.4,29.7,29.74,29.7,29.72,29.7,29.7,0,0,0,0,0,0,,,,,,,,,,,,
2026-07-28T00:45:43,5.9472,1,6,34,228.8,154.4,439.1,126.0,29.71,29.7,29.73,29.71,29.7,29.71,0,0,0,0,0,0,27.8,26.9,28.6,26.7,27.3,27.8,8,0,14,28,-1,-21
2026-07-28T00:46:13,5.9556,1,6,34,218.2,154.7,439.1,126.1,29.72,29.73,29.7,29.71,29.72,29.73,0,0,0,0,0,0,,,,,,,,,,,,
2026-07-28T00:46:43,5.9639,1,6,34,207.6,154.2,439.1,126.3,29.71,29.71,29.71,29.75,29.71,29.7,0,0,0,0,0,0,30.4,26.8,29.7,26.9,27.9,28.1,36,-36,-21,-35,-43,-11
2026-07-28T00:47:13,5.9723,1,6,34,207.1,150.4,439.1,126.6,29.71,29.7,29.7,29.7,29.72,29.7,0,0,0,0,0,0,,,,,,,,,,,,
2026-07-28T00:47:43,5.9806,1,6,34,226.2,153.5,439.1,126.5,29.7,29.71,29.71,29.71,29.73,29.71,0,0,0,0,0,0,27.1,28.6,29.5,26.7,25.9,27.3,30,-53,-118,55,11,-84
2026-07-28T00:48:13,5.989,1,6,34,208.8,154.4,439.1,126.3,29.73,29.71,29.71,29.71,29.72,29.7,0,0,0,0,0,0,,,,,,,,,,,,
2026-07-28T00:48:43,5.9973,1,6,34,215.6,152.2,439.1,126.3,29.72,29.75,29.71,29.71,29.7,29.71,0,0,0,0,0,0,27.6,27.6,26.3,27.7,28.4,23.9,-67,80,89,27,9,122
2026-07-28T00:49:13,6.0056,1,6,34,213.6,151.3,439.1,126.5,29.71,29.7,29.73,29.71,29.71,29.7,0,0,0,0,0,0,,,,,,,,,,,,
2026-07-28T00:49:43,6.014,1,6,34,200.0,151.8,439.1,126.6,29.7,29.71,29.7,29.7,29.71,29.73,0,0,0,0,0,0,26.7,26.8,24.8,25.9,24.1,28.3,-43,-16,-81,47,-140,41
2026-07-28T00:50:13,6.0223,1,6,34,214.6,154.6,439.1,126.7,29.71,29.71,29.71,29.73,29.7,29.71,0,0,0,0,0,0,,,,,,,,,,,,
2026-07-28T00:50:43,6.0307,1,6,34,218.3,154.6,439.1,126.0,29.71,29.71,29.71,29.71,29.73,29.7,0,0,0,0,0,0,26.5,28.7,27.0,29.2,26.9,28.9,15,19,-14,11,123,-34
2026-07-28T00:51:13,6.039,1,6,34,215.7,154.4,439.1,126.0,29.72,29.71,29.71,29.7,29.7,29.71,0,0,0,0,0,0,,,,,,,,,,,,
2026-07-28T00:51:43,6.0473,1,6,34,218.2,153.9,439.1,125.8,29.73,29.73,29.71,29.71,29.7,29.51,0,0,0,0,0,0,29.6,26.8,29.1,26.4,27.3,26.9,-78,58,14,35,-32,73
2026-07-28T00:52:13,6.0557,1,6,34,220.9,154.9,439.1,125.9,29.71,29.73,29.7,29.71,29.71,29.7,0,0,0,0,0,0,,,,,,,,,,,,
2026-07-28T00:52:43,6.064,1,6,34,209.9,154.8,439.1,125.8,29.5,29.71,29.72,29.65,29.59,29.7,0,0,0,0,0,0,26.1,26.6,26.2,26.1,27.8,27.9,37,-1,57,-7,37,-43
2026-07-28T00:53:13,6.0724,1,6,34,213.0,154.4,439.1,125.7,29.71,29.7,29.71,29.71,29.7,29.73,0,0,0,0,0,0,,,,,,,,,,,,
2026-07-28T00:53:43,6.0807,1,6,34,200.0,154.7,439.1,125.7,29.7,29.71,29.71,29.73,29.7,29.7,0,0,0,0,0,0,25.4,28.0,29.4,28.7,27.6,26.9,6,18,-10,-40,-22,78
2026-07-28T00:54:13,6.089,1,6,34,215.6,153.3,439.1,125.6,29.71,29.7,29.7,29.71,29.7,29.71,0,0,0,0,0,0,,,,,,,,,,,,
2026-07-28T00:54:43,6.0974,1,6,34,201.6,154.7,439.1,125.8,29.7,29.7,29.7,29.7,29.65,29.7,0,0,0,0,0,0,29.3,29.2,27.9,24.4,25.9,26.1,63,-30,22,-78,-30,-19
2026-07-28T00:55:13,6.1057,1,6,34,202.5,154.5,439.1,126.0,29.72,29.71,29.71,29.7,29.71,29.7,0,0,0,0,0,0,,,,,,,,,,,,
2026-07-28T00:55:43,6.1141,1,6,34,199.8,156.5,439.1,126.1,29.73,29.71,29.71,29.71,29.72,29.72,0,0,0,0,0,0,26.2,25.7,29.3,27.6,27.4,28.8,41,80,52,4,28,-57
2026-07-28T00:56:13,6.1224,1,6,34,200.0,153.3,439.1,126.3,29.73,29.73,29.73,29.7,29.71,29.71,0,0,0,0,0,0,,,,,,,,,,,,
2026-07-28T00:56:43,6.1308,1,6,34,226.3,153.9,439.1,126.3,29.7,29.71,29.71,29.7,29.7,29.71,0,0,0,0,0,0,27.5,27.4,27.1,28.4,27.2,25.9,14,-132,-3,-36,4,41
2026-07-28T00:57:13,6.1391,1,6,34,200.0,153.8,439.1,126.0,29.71,29.73,29.71,29.73,29.71,29.73,0,0,0,0,0,0,,,,,,,,,,,,
2026-07-28T00:57:43,6.1474,1,6,34,201.4,152.9,439.1,126.2,29.7,29.71,29.71,29.7,29.71,29.71,0,0,0,0,0,0,26.7,29.2,29.2,26.8,28.4,28.8,19,45,15,18,-1,-68
2026-07-28T00:58:13,6.1558,1,6,34,226.3,151.8,439.1,126.5,29.7,29.71,29.7,29.71,29.71,29.7,0,0,0,0,0,0,,,,,,,,,,,,
2026-07-28T00:58:43,6.1641,1,6,34,219.6,152.2,439.1,126.9,29.71,29.71,29.71,29.7,29.7,29.7,0,0,0,0,0,0,25.7,27.1,27.1,29.5,28.7,28.5,-37,10,-44,53,7,47
2026-07-28T00:59:13,6.1725,1,6,34,216.6,153.0,439.1,126.6,29.73,29.71,29.71,29.69,29.8,29.71,0,0,0,0,0,0,,,,,,,,,,,,
2026-07-28T00:59:43,6.1808,1,6,34,218.2,153.2,439.1,126.3,29.73,29.73,29.74,29.71,29.7,29.7,0,0,0,0,0,0,27.7,24.8,26.9,25.5,22.4,27.5,-67,-39,35,-17,6,-9
2026-07-28T01:00:13,6.1891,1,6,34,218.3,157.1,439.1,126.4,29.7,29.71,29.72,29.71,29.7,29.7,0,0,0,0,0,0,,,,,,,,,,,,
2026-07-28T01:00:43,6.1975,1,6,34,221.0,156.0,439.1,126.6,29.71,29.71,29.71,29.73,29.73,29.72,0,0,0,0,0,0,26.4,29.9,29.0,29.5,29.2,28.8,29,51,-31,47,47,32
2026-07-28T01:01:13,6.2058,1,6,34,218.4,155.1,439.1,126.7,29.71,29.7,29.71,29.7,29.71,29.7,0,0,0,0,0,0,,,,,,,,,,,,
2026-07-28T01:01:43,6.2142,1,6,34,210.9,155.3,439.1,126.6,29.71,29.71,29.71,29.71,29.71,29.7,0,0,0,0,0,0,28.5,27.8,25.8,27.5,27.5,27.5,12,37,-53,-19,-57,-31
2026-07-28T01:02:13,6.2225,1,6,34,220.9,151.3,439.1,126.8,29.71,29.71,29.7,29.71,29.7,29.71,0,0,0,0,0,0,,,,,,,,,,,,
2026-07-28T01:02:43,6.2308,1,6,34,218.3,149.2,439.1,127.0,29.73,29.73,29.71,29.71,29.7,29.7,0,0,0,0,0,0,27.0,24.6,29.7,17.9,29.3,23.6,-18,-108,36,-184,83,-181
2026-07-28T01:03:14,6.2392,1,6,34,210.8,150.2,439.1,127.0,29.73,29.72,29.73,29.7,29.71,29.71,0,0,0,0,0,0,,,,,,,,,,,,
2026-07-28T01:03:44,6.2475,1,6,34,199.8,153.4,439.1,126.2,29.71,29.7,29.7,29.71,29.71,29.7,0,0,0,0,0,0,29.0,29.7,27.8,30.3,28.6,29.5,11,-84,-4,104,7,28
2026-07-28T01:04:14,6.2559,1,6,34,220.8,152.6,439.1,126.3,29.71,29.7,29.71,29.74,29.73,29.73,0,0,0,0,0,0,,,,,,,,,,,,
2026-07-28T01:04:44,6.2642,1,6,34,215.5,149.0,439.1,126.4,29.71,29.7,29.71,29.71,29.73,29.71,0,0,0,0,0,0,28.6,25.0,29.9,21.7,29.2,26.2,10,15,40,-82,-69,119
2026-07-28T01:05:14,6.2726,1,6,34,211.7,150.0,439.1,126.8,29.7,29.72,29.71,29.71,29.71,29.7,0,0,0,0,0,0,,,,,,,,,,,,
2026-07-28T01:05:44,6.2809,1,6,34,210.4,153.1,439.1,126.1,29.71,29.7,29.71,29.7,29.7,29.71,0,0,0,0,0,0,26.4,27.7,29.4,25.5,27.8,30.2,-13,-103,27,-22,75,-51
2026-07-28T01:06:14,6.2892,1,6,34,229.9,148.2,439.1,125.7,29.73,29.73,29.7,29.7,29.7,29.7,0,0,0,0,0,0,,,,,,,,,,,,
2026-07-28T01:06:44,6.2976,1,6,34,232.5,127.0,439.1,125.5,29.73,29.73,29.71,29.7,29.71,29.71,0,0,0,0,0,0,30.2,27.9,28.2,27.7,29.8,25.5,-25,92,-25,47,-78,119
2026-07-28T01:07:14,6.3059,1,6,34,232.5,126.3,439.1,125.4,29.7,29.71,29.73,29.7,29.7,29.72,0,0,0,0,0,0,,,,,,,,,,,,
2026-07-28T01:07:44,6.3143,1,6,34,229.8,128.9,439.1,125.7,29.7,29.7,29.7,29.71,29.7,29.72,0,0,0,0,0,0,26.5,28.2,30.0,28.3,27.4,29.8,-33,132,29,135,0,-51
2026-07-28T01:08:14,6.3226,1,6,34,232.4,129.2,439.1,126.0,29.71,29.71,29.71,29.73,29.73,29.7,0,0,0,0,0,0,,,,,,,,,,,,
2026-07-28T01:08:44,6.3309,1,6,34,235.2,127.0,439.1,126.7,29.7,29.71,29.7,29.73,29.73,29.71,0,0,0,0,0,0,29.0,29.0,28.3,27.3,28.3,27.3,-5,19,-30,7,45,47
2026-07-28T01:09:14,6.3393,1,6,34,235.2,127.0,439.1,126.6,29.71,29.71,29.71,29.7,29.7,29.7,0,0,0,0,0,0,,,,,,,,,,,,
2026-07-28T01:09:44,6.3476,1,6,34,235.2,128.5,439.1,126.5,29.71,29.73,29.71,29.7,29.7,29.7,0,0,0,0,0,0,23.7,26.5,30.0,28.0,23.1,30.1,-43,65,-12,58,-106,7
2026-07-28T01:10:14,6.356,1,6,34,235.2,128.8,439.1,126.2,29.71,29.71,29.7,29.71,29.71,29.69,0,0,0,0,0,0,,,,,,,,,,,,
2026-07-28T01:10:44,6.3643,1,6,34,227.2,129.8,439.1,126.1,29.7,29.71,29.74,29.71,29.7,29.71,0,0,0,0,0,0,28.9,27.6,27.2,28.3,28.7,25.7,5,-30,-26,10,56,12
2026-07-28T01:11:14,6.3726,1,6,34,229.8,128.7,439.1,126.2,29.71,29.72,29.73,29.73,29.7,29.73,0,0,0,0,0,0,,,,,,,,,,,,
2026-07-28T01:11:44,6.381,1,6,34,229.8,128.7,439.1,126.3,29.71,29.7,29.72,29.74,29.71,29.71,0,0,0,0,0,0,25.7,26.6,26.5,27.3,28.1,25.0,-16,-23,-3,-6,-39,33
2026-07-28T01:12:14,6.3893,1,6,34,229.8,122.2,439.1,126.7,29.7,29.7,29.72,29.7,29.72,29.71,0,0,0,0,0,0,,,,,,,,,,,,
2026-07-28T01:12:44,6.3977,1,6,30,229.9,124.0,438.4,126.9,29.71,29.71,29.71,29.7,29.7,29.71,0,0,0,0,0,0,26.0,26.0,30.3,25.0,26.2,30.2,-26,-105,6,-54,-91,-11
2026-07-28T01:13:14,6.406,1,6,30,229.9,126.9,438.4,126.6,29.73,29.72,29.7,29.71,29.7,29.69,0,0,0,0,0,0,,,,,,,,,,,,
2026-07-28T01:13:44,6.4144,1,6,30,229.9,128.1,438.4,126.1,29.73,29.71,29.7,29.71,29.72,29.7,0,0,0,0,0,0,27.2,28.6,28.1,29.2,28.9,29.6,78,53,11,-55,86,9
2026-07-28T01:14:14,6.4227,1,6,30,229.9,129.2,438.4,125.7,29.71,29.71,29.73,29.71,29.7,29.7,0,0,0,0,0,0,,,,,,,,,,,,
2026-07-28T01:14:44,6.431,1,6,30,229.9,130.5,438.4,125.6,29.71,29.7,29.72,29.71,29.71,29.73,0,0,0,0,0,0,25.5,25.4,30.5,26.4,26.8,28.5,8,-11,32,88,94,-73
2026-07-28T01:15:14,6.4394,1,6,30,229.9,131.1,438.4,125.4,29.7,29.7,29.71,29.73,29.71,29.71,0,0,0,0,0,0,,,,,,,,,,,,
2026-07-28T01:15:44,6.4477,1,6,30,232.5,129.7,438.4,125.2,29.71,29.71,29.71,29.73,29.73,29.71,0,0,0,0,0,0,26.1,29.5,27.4,28.7,30.7,27.6,12,32,-9,-25,50,60
2026-07-28T01:16:14,6.4561,1,6,30,232.5,128.9,438.4,125.5,29.72,29.69,29.7,29.71,29.71,29.7,0,0,0,0,0,0,,,,,,,,,,,,
2026-07-28T01:16:44,6.4644,1,6,30,232.5,127.9,438.4,125.6,29.73,29.73,29.71,29.7,29.71,29.7,0,0,0,0,0,0,26.5,26.0,28.1,25.2,26.4,28.3,-60,-26,33,14,-64,-59
2026-07-28T01:17:14,6.4727,1,6,30,232.5,127.2,438.4,125.5,29.73,29.71,29.71,29.7,29.7,29.7,0,0,0,0,0,0,,,,,,,,,,,,
2026-07-28T01:17:44,6.4811,1,6,30,232.5,127.9,438.4,125.6,29.71,29.7,29.72,29.65,29.69,29.73,0,0,0,0,0,0,22.9,28.8,28.8,28.7,28.1,27.8,-28,0,27,35,-15,-88
2026-07-28T01:18:14,6.4894,1,6,30,232.5,127.9,438.4,125.9,29.7,29.72,29.74,29.7,29.7,29.73,0,0,0,0,0,0,,,,,,,,,,,,
2026-07-28T01:18:44,6.4978,1,6,30,232.5,129.1,438.4,126.3,29.71,29.71,29.71,29.7,29.72,29.7,0,0,0,0,0,0,28.2,30.5,28.3,27.2,27.6,28.2,17,26,-37,-4,-41,73
2026-07-28T01:19:14,6.5061,1,6,30,232.5,129.9,438.4,126.6,29.7,29.72,29.7,29.74,29.73,29.7,0,0,0,0,0,0,,,,,,,,,,,,
2026-07-28T01:19:44,6.5144,1,6,30,232.5,127.8,438.4,126.8,29.71,29.71,29.71,29.71,29.71,29.82,0,0,0,0,0,0,24.8,28.2,29.9,28.2,29.7,27.1,20,36,40,19,78,-40
2026-07-28T01:20:14,6.5228,1,6,30,232.5,124.7,438.4,126.9,29.73,29.73,29.71,29.69,29.7,29.7,0,0,0,0,0,0,,,,,,,,,,,,
2026-07-28T01:20:45,6.5311,1,6,30,232.5,125.9,438.4,126.8,29.73,29.71,29.71,29.7,29.7,29.71,0,0,0,0,0,0,28.2,28.2,27.5,29.0,27.8,27.8,-27,-73,-80,-36,-43,-16
2026-07-28T01:21:15,6.5395,1,6,30,224.8,126.8,438.4,126.9,29.71,29.71,29.73,29.7,29.7,29.7,0,0,0,0,0,0,,,,,,,,,,,,
2026-07-28T01:21:45,6.5478,1,6,30,227.3,128.2,438.4,126.3,29.7,29.71,29.73,29.7,29.71,29.71,0,0,0,0,0,0,28.3,26.3,29.4,25.9,28.4,27.6,10,-21,-22,21,67,5
2026-07-28T01:22:15,6.5562,1,6,30,229.9,127.6,438.4,126.1,29.71,29.71,29.7,29.73,29.71,29.7,0,0,0,0,0,0,,,,,,,,,,,,
2026-07-28T01:22:45,6.5645,1,6,30,232.5,127.8,438.4,125.8,29.7,29.7,29.71,29.7,29.73,29.73,0,0,0,0,0,0,26.1,26.2,27.2,30.2,26.9,30.1,5,0,5,-10,-7,83
2026-07-28T01:23:15,6.5728,1,6,30,232.5,129.1,438.4,125.6,29.7,29.7,29.7,29.71,29.7,29.71,0,0,0,0,0,0,,,,,,,,,,,,
2026-07-28T01:23:45,6.5812,1,6,30,232.5,129.7,438.4,125.5,29.73,29.71,29.71,29.71,29.71,29.71,0,0,0,0,0,0,29.2,28.1,29.5,27.0,30.1,28.2,-3,19,5,0,29,34
2026-07-28T01:24:15,6.5895,1,6,30,199.9,150.3,438.4,125.4,29.71,29.71,29.71,29.7,29.71,29.71,0,0,0,0,0,0,,,,,,,,,,,,
2026-07-28T01:24:45,6.5979,1,6,30,207.7,155.4,438.4,125.5,29.72,29.7,29.71,29.71,29.7,29.7,0,0,0,0,0,0,25.9,25.6,27.0,25.5,28.0,28.7,-20,65,-53,-28,-26,37
2026-07-28T01:25:15,6.6062,1,6,30,201.9,153.4,438.4,125.5,29.71,29.71,29.71,29.7,29.71,29.7,0,0,0,0,0,0,,,,,,,,,,,,
2026-07-28T01:25:45,6.6145,1,6,30,212.4,154.3,438.4,125.6,29.72,29.71,29.71,29.72,29.7,29.7,0,0,0,0,0,0,27.9,28.4,27.1,28.2,28.2,25.6,11,24,41,-17,-125,-118
2026-07-28T01:26:15,6.6229,1,6,30,215.5,155.7,438.4,125.9,29.72,29.7,29.71,29.73,29.74,29.72,0,0,0,0,0,0,,,,,,,,,,,,
